"","Year","Month","Day","Trial","Flow","Ablation","Darkness","Frame","Fish","X","Y","BL_X","BL_Y"
"3921",2021,7,7,21,"Still Water","No Ablation","Dark",179,"1",NA,NA,NA,NA
"3922",2021,7,7,21,"Still Water","No Ablation","Dark",179,"2",NA,NA,NA,NA
"3923",2021,7,7,21,"Still Water","No Ablation","Dark",179,"3",1170.42,186.132,6.06435233160622,0.964414507772021
"3924",2021,7,7,21,"Still Water","No Ablation","Dark",179,"4",1597.239,708.363,8.27584974093264,3.67027461139896
"3925",2021,7,7,21,"Still Water","No Ablation","Dark",179,"5",1302.794,229.613,6.75022797927461,1.18970466321244
"3926",2021,7,7,21,"Still Water","No Ablation","Dark",179,"6",721.495,349.62,3.73831606217617,1.81150259067358
"3927",2021,7,7,21,"Still Water","No Ablation","Dark",179,"7",1346.995,414.967,6.97924870466321,2.15008808290155
"3928",2021,7,7,21,"Still Water","No Ablation","Dark",179,"8",1141.67,342.461,5.91538860103627,1.77440932642487
"3929",2021,7,7,21,"Still Water","No Ablation","Dark",180,"1",NA,NA,NA,NA
"3930",2021,7,7,21,"Still Water","No Ablation","Dark",180,"2",NA,NA,NA,NA
"3931",2021,7,7,21,"Still Water","No Ablation","Dark",180,"3",1175.258,187.154,6.08941968911917,0.969709844559585
"3932",2021,7,7,21,"Still Water","No Ablation","Dark",180,"4",1594.721,711.06,8.26280310880829,3.68424870466321
"3933",2021,7,7,21,"Still Water","No Ablation","Dark",180,"5",1303.421,228.209,6.75347668393782,1.18243005181347
"3934",2021,7,7,21,"Still Water","No Ablation","Dark",180,"6",725.008,353.742,3.75651813471503,1.83286010362694
"3935",2021,7,7,21,"Still Water","No Ablation","Dark",180,"7",1349.483,412.49,6.99213989637306,2.13725388601036
"3936",2021,7,7,21,"Still Water","No Ablation","Dark",180,"8",1144.801,342.461,5.93161139896373,1.77440932642487
"3937",2021,7,7,21,"Still Water","No Ablation","Dark",181,"1",NA,NA,NA,NA
"3938",2021,7,7,21,"Still Water","No Ablation","Dark",181,"2",587.038,185.06,3.04164766839378,0.958860103626943
"3939",2021,7,7,21,"Still Water","No Ablation","Dark",181,"3",1179.79,187.224,6.11290155440414,0.970072538860104
"3940",2021,7,7,21,"Still Water","No Ablation","Dark",181,"4",1593.093,713.131,8.25436787564767,3.6949792746114
"3941",2021,7,7,21,"Still Water","No Ablation","Dark",181,"5",1304.987,227.82,6.76159067357513,1.18041450777202
"3942",2021,7,7,21,"Still Water","No Ablation","Dark",181,"6",730.781,357.063,3.78643005181347,1.85006735751295
"3943",2021,7,7,21,"Still Water","No Ablation","Dark",181,"7",1353.683,411.155,7.01390155440415,2.13033678756477
"3944",2021,7,7,21,"Still Water","No Ablation","Dark",181,"8",1146.813,342.461,5.94203626943005,1.77440932642487
"3945",2021,7,7,21,"Still Water","No Ablation","Dark",182,"1",NA,NA,NA,NA
"3946",2021,7,7,21,"Still Water","No Ablation","Dark",182,"2",586.637,184.358,3.03956994818653,0.955222797927461
"3947",2021,7,7,21,"Still Water","No Ablation","Dark",182,"3",1182.333,190.888,6.12607772020725,0.989056994818653
"3948",2021,7,7,21,"Still Water","No Ablation","Dark",182,"4",1586.873,717.293,8.22213989637306,3.71654404145078
"3949",2021,7,7,21,"Still Water","No Ablation","Dark",182,"5",1308.928,227.82,6.7820103626943,1.18041450777202
"3950",2021,7,7,21,"Still Water","No Ablation","Dark",182,"6",734.247,359.971,3.80438860103627,1.86513471502591
"3951",2021,7,7,21,"Still Water","No Ablation","Dark",182,"7",1357.298,409.761,7.03263212435233,2.12311398963731
"3952",2021,7,7,21,"Still Water","No Ablation","Dark",182,"8",1151.268,345.459,5.96511917098446,1.78994300518135
"3953",2021,7,7,21,"Still Water","No Ablation","Dark",183,"1",NA,NA,NA,NA
"3954",2021,7,7,21,"Still Water","No Ablation","Dark",183,"2",586.637,183.837,3.03956994818653,0.952523316062176
"3955",2021,7,7,21,"Still Water","No Ablation","Dark",183,"3",1188.787,191.587,6.15951813471503,0.992678756476684
"3956",2021,7,7,21,"Still Water","No Ablation","Dark",183,"4",1583.424,718.135,8.20426943005181,3.7209067357513
"3957",2021,7,7,21,"Still Water","No Ablation","Dark",183,"5",1310.268,227.48,6.78895336787565,1.17865284974093
"3958",2021,7,7,21,"Still Water","No Ablation","Dark",183,"6",738.298,364.295,3.82537823834197,1.88753886010363
"3959",2021,7,7,21,"Still Water","No Ablation","Dark",183,"7",1361.683,406.556,7.05535233160622,2.10650777202073
"3960",2021,7,7,21,"Still Water","No Ablation","Dark",183,"8",1152.029,345.659,5.9690621761658,1.7909792746114
"3961",2021,7,7,21,"Still Water","No Ablation","Dark",184,"1",NA,NA,NA,NA
"3962",2021,7,7,21,"Still Water","No Ablation","Dark",184,"2",587.038,183.144,3.04164766839378,0.948932642487047
"3963",2021,7,7,21,"Still Water","No Ablation","Dark",184,"3",1191.151,191.888,6.17176683937824,0.994238341968912
"3964",2021,7,7,21,"Still Water","No Ablation","Dark",184,"4",1580.268,722.616,8.1879170984456,3.74412435233161
"3965",2021,7,7,21,"Still Water","No Ablation","Dark",184,"5",1312.808,227.146,6.80211398963731,1.17692227979275
"3966",2021,7,7,21,"Still Water","No Ablation","Dark",184,"6",740.981,369.681,3.83927979274611,1.91544559585492
"3967",2021,7,7,21,"Still Water","No Ablation","Dark",184,"7",1365.565,406.205,7.07546632124352,2.10468911917098
"3968",2021,7,7,21,"Still Water","No Ablation","Dark",184,"8",1156.103,349.756,5.99017098445596,1.81220725388601
"3969",2021,7,7,21,"Still Water","No Ablation","Dark",185,"1",NA,NA,NA,NA
"3970",2021,7,7,21,"Still Water","No Ablation","Dark",185,"2",587.043,183.144,3.04167357512953,0.948932642487047
"3971",2021,7,7,21,"Still Water","No Ablation","Dark",185,"3",1197.433,193.038,6.20431606217617,1.00019689119171
"3972",2021,7,7,21,"Still Water","No Ablation","Dark",185,"4",1575.82,726.048,8.16487046632124,3.7619067357513
"3973",2021,7,7,21,"Still Water","No Ablation","Dark",185,"5",1313.642,226.153,6.80643523316062,1.17177720207254
"3974",2021,7,7,21,"Still Water","No Ablation","Dark",185,"6",746.315,370.665,3.8669170984456,1.92054404145078
"3975",2021,7,7,21,"Still Water","No Ablation","Dark",185,"7",1368.454,405.674,7.09043523316062,2.1019378238342
"3976",2021,7,7,21,"Still Water","No Ablation","Dark",185,"8",1165.82,352.516,6.04051813471503,1.82650777202073
"3977",2021,7,7,21,"Still Water","No Ablation","Dark",186,"1",NA,NA,NA,NA
"3978",2021,7,7,21,"Still Water","No Ablation","Dark",186,"2",587.534,183.144,3.04421761658031,0.948932642487047
"3979",2021,7,7,21,"Still Water","No Ablation","Dark",186,"3",1198.747,194.633,6.21112435233161,1.00846113989637
"3980",2021,7,7,21,"Still Water","No Ablation","Dark",186,"4",1572.088,727.559,8.14553367875648,3.76973575129534
"3981",2021,7,7,21,"Still Water","No Ablation","Dark",186,"5",1315.754,225.988,6.81737823834197,1.17092227979275
"3982",2021,7,7,21,"Still Water","No Ablation","Dark",186,"6",750.57,373.715,3.88896373056995,1.93634715025907
"3983",2021,7,7,21,"Still Water","No Ablation","Dark",186,"7",1375.103,404.97,7.12488601036269,2.09829015544041
"3984",2021,7,7,21,"Still Water","No Ablation","Dark",186,"8",1168.124,356.645,6.05245595854922,1.84790155440415
"3985",2021,7,7,21,"Still Water","No Ablation","Dark",187,"1",355.486,112.75,1.84189637305699,0.58419689119171
"3986",2021,7,7,21,"Still Water","No Ablation","Dark",187,"2",587.534,183.144,3.04421761658031,0.948932642487047
"3987",2021,7,7,21,"Still Water","No Ablation","Dark",187,"3",1204.962,195.707,6.24332642487047,1.01402590673575
"3988",2021,7,7,21,"Still Water","No Ablation","Dark",187,"4",1567.73,730.044,8.12295336787565,3.78261139896373
"3989",2021,7,7,21,"Still Water","No Ablation","Dark",187,"5",1318.351,225.791,6.83083419689119,1.16990155440415
"3990",2021,7,7,21,"Still Water","No Ablation","Dark",187,"6",754.329,374.741,3.90844041450777,1.94166321243523
"3991",2021,7,7,21,"Still Water","No Ablation","Dark",187,"7",1377.466,403.496,7.13712953367876,2.09065284974093
"3992",2021,7,7,21,"Still Water","No Ablation","Dark",187,"8",1170.574,359.495,6.06515025906736,1.86266839378238
"3993",2021,7,7,21,"Still Water","No Ablation","Dark",188,"1",355.486,112.383,1.84189637305699,0.582295336787565
"3994",2021,7,7,21,"Still Water","No Ablation","Dark",188,"2",587.534,183.144,3.04421761658031,0.948932642487047
"3995",2021,7,7,21,"Still Water","No Ablation","Dark",188,"3",1208.84,195.827,6.26341968911917,1.01464766839378
"3996",2021,7,7,21,"Still Water","No Ablation","Dark",188,"4",1563.735,733.162,8.10225388601036,3.79876683937824
"3997",2021,7,7,21,"Still Water","No Ablation","Dark",188,"5",1319.888,225.595,6.83879792746114,1.16888601036269
"3998",2021,7,7,21,"Still Water","No Ablation","Dark",188,"6",755.962,379.583,3.91690155440415,1.96675129533679
"3999",2021,7,7,21,"Still Water","No Ablation","Dark",188,"7",1381.899,401.469,7.16009844559585,2.08015025906736
"4000",2021,7,7,21,"Still Water","No Ablation","Dark",188,"8",1177.457,359.495,6.10081347150259,1.86266839378238
"4001",2021,7,7,21,"Still Water","No Ablation","Dark",189,"1",355.486,112.312,1.84189637305699,0.581927461139896
"4002",2021,7,7,21,"Still Water","No Ablation","Dark",189,"2",NA,NA,NA,NA
"4003",2021,7,7,21,"Still Water","No Ablation","Dark",189,"3",1213.425,196.386,6.28717616580311,1.01754404145078
"4004",2021,7,7,21,"Still Water","No Ablation","Dark",189,"4",1559.407,736.972,8.07982901554404,3.81850777202073
"4005",2021,7,7,21,"Still Water","No Ablation","Dark",189,"5",1322.106,225.084,6.85029015544041,1.16623834196891
"4006",2021,7,7,21,"Still Water","No Ablation","Dark",189,"6",761.981,380.446,3.94808808290155,1.97122279792746
"4007",2021,7,7,21,"Still Water","No Ablation","Dark",189,"7",1385.921,399.494,7.1809378238342,2.0699170984456
"4008",2021,7,7,21,"Still Water","No Ablation","Dark",189,"8",1182.726,359.495,6.12811398963731,1.86266839378238
"4009",2021,7,7,21,"Still Water","No Ablation","Dark",190,"1",355.489,112.312,1.84191191709845,0.581927461139896
"4010",2021,7,7,21,"Still Water","No Ablation","Dark",190,"2",NA,NA,NA,NA
"4011",2021,7,7,21,"Still Water","No Ablation","Dark",190,"3",1216.388,195.827,6.30252849740933,1.01464766839378
"4012",2021,7,7,21,"Still Water","No Ablation","Dark",190,"4",1555.393,738.336,8.0590310880829,3.82557512953368
"4013",2021,7,7,21,"Still Water","No Ablation","Dark",190,"5",1323.463,223.355,6.85732124352332,1.15727979274611
"4014",2021,7,7,21,"Still Water","No Ablation","Dark",190,"6",764.733,380.446,3.96234715025907,1.97122279792746
"4015",2021,7,7,21,"Still Water","No Ablation","Dark",190,"7",1388.717,397.65,7.19542487046632,2.06036269430052
"4016",2021,7,7,21,"Still Water","No Ablation","Dark",190,"8",1184.74,359.019,6.13854922279793,1.86020207253886
"4017",2021,7,7,21,"Still Water","No Ablation","Dark",191,"1",356.193,112.312,1.84555958549223,0.581927461139896
"4018",2021,7,7,21,"Still Water","No Ablation","Dark",191,"2",NA,NA,NA,NA
"4019",2021,7,7,21,"Still Water","No Ablation","Dark",191,"3",1221.237,196.386,6.32765284974093,1.01754404145078
"4020",2021,7,7,21,"Still Water","No Ablation","Dark",191,"4",1551.86,741.757,8.04072538860104,3.84330051813471
"4021",2021,7,7,21,"Still Water","No Ablation","Dark",191,"5",1324.465,223.355,6.86251295336788,1.15727979274611
"4022",2021,7,7,21,"Still Water","No Ablation","Dark",191,"6",770.719,380.446,3.99336269430052,1.97122279792746
"4023",2021,7,7,21,"Still Water","No Ablation","Dark",191,"7",1391.431,397.292,7.20948704663212,2.05850777202073
"4024",2021,7,7,21,"Still Water","No Ablation","Dark",191,"8",1191.801,358.11,6.17513471502591,1.85549222797927
"4025",2021,7,7,21,"Still Water","No Ablation","Dark",192,"1",356.221,112.312,1.84570466321244,0.581927461139896
"4026",2021,7,7,21,"Still Water","No Ablation","Dark",192,"2",NA,NA,NA,NA
"4027",2021,7,7,21,"Still Water","No Ablation","Dark",192,"3",1225.522,196.585,6.34985492227979,1.01857512953368
"4028",2021,7,7,21,"Still Water","No Ablation","Dark",192,"4",1547.93,745.832,8.02036269430052,3.86441450777202
"4029",2021,7,7,21,"Still Water","No Ablation","Dark",192,"5",1325.7,223.355,6.86891191709845,1.15727979274611
"4030",2021,7,7,21,"Still Water","No Ablation","Dark",192,"6",778.015,378.873,4.03116580310881,1.9630725388601
"4031",2021,7,7,21,"Still Water","No Ablation","Dark",192,"7",1395.534,395.248,7.23074611398964,2.0479170984456
"4032",2021,7,7,21,"Still Water","No Ablation","Dark",192,"8",1198.721,358.032,6.2109896373057,1.85508808290155
"4033",2021,7,7,21,"Still Water","No Ablation","Dark",193,"1",356.307,112.359,1.84615025906736,0.582170984455958
"4034",2021,7,7,21,"Still Water","No Ablation","Dark",193,"2",NA,NA,NA,NA
"4035",2021,7,7,21,"Still Water","No Ablation","Dark",193,"3",1230.94,197.392,6.3779274611399,1.02275647668394
"4036",2021,7,7,21,"Still Water","No Ablation","Dark",193,"4",1545.927,745.974,8.00998445595855,3.86515025906736
"4037",2021,7,7,21,"Still Water","No Ablation","Dark",193,"5",1326.096,222.727,6.87096373056995,1.15402590673575
"4038",2021,7,7,21,"Still Water","No Ablation","Dark",193,"6",784.205,376.724,4.06323834196891,1.9519378238342
"4039",2021,7,7,21,"Still Water","No Ablation","Dark",193,"7",1398.607,392.129,7.24666839378238,2.03175647668394
"4040",2021,7,7,21,"Still Water","No Ablation","Dark",193,"8",1206.699,357.419,6.25232642487047,1.85191191709845
"4041",2021,7,7,21,"Still Water","No Ablation","Dark",194,"1",357.027,112.812,1.84988082901554,0.584518134715026
"4042",2021,7,7,21,"Still Water","No Ablation","Dark",194,"2",NA,NA,NA,NA
"4043",2021,7,7,21,"Still Water","No Ablation","Dark",194,"3",1233.421,197.688,6.39078238341969,1.02429015544041
"4044",2021,7,7,21,"Still Water","No Ablation","Dark",194,"4",1543.356,747.658,7.99666321243523,3.87387564766839
"4045",2021,7,7,21,"Still Water","No Ablation","Dark",194,"5",1327.92,223.385,6.88041450777202,1.15743523316062
"4046",2021,7,7,21,"Still Water","No Ablation","Dark",194,"6",791.219,374.604,4.09958031088083,1.94095336787565
"4047",2021,7,7,21,"Still Water","No Ablation","Dark",194,"7",1401.466,391.079,7.26148186528497,2.02631606217617
"4048",2021,7,7,21,"Still Water","No Ablation","Dark",194,"8",1209.811,357.323,6.26845077720207,1.85141450777202
"4049",2021,7,7,21,"Still Water","No Ablation","Dark",195,"1",358.807,112.812,1.85910362694301,0.584518134715026
"4050",2021,7,7,21,"Still Water","No Ablation","Dark",195,"2",NA,NA,NA,NA
"4051",2021,7,7,21,"Still Water","No Ablation","Dark",195,"3",1238.259,200.826,6.41584974093264,1.04054922279793
"4052",2021,7,7,21,"Still Water","No Ablation","Dark",195,"4",1538.35,749.906,7.97072538860104,3.88552331606218
"4053",2021,7,7,21,"Still Water","No Ablation","Dark",195,"5",1330.261,223.516,6.89254404145078,1.15811398963731
"4054",2021,7,7,21,"Still Water","No Ablation","Dark",195,"6",798.842,370.683,4.13907772020725,1.92063730569948
"4055",2021,7,7,21,"Still Water","No Ablation","Dark",195,"7",1405.584,389.598,7.28281865284974,2.01864248704663
"4056",2021,7,7,21,"Still Water","No Ablation","Dark",195,"8",1216.738,356.614,6.30434196891192,1.84774093264249
"4057",2021,7,7,21,"Still Water","No Ablation","Dark",196,"1",360.459,112.812,1.86766321243523,0.584518134715026
"4058",2021,7,7,21,"Still Water","No Ablation","Dark",196,"2",NA,NA,NA,NA
"4059",2021,7,7,21,"Still Water","No Ablation","Dark",196,"3",1240.429,208.342,6.4270932642487,1.07949222797927
"4060",2021,7,7,21,"Still Water","No Ablation","Dark",196,"4",1535.377,749.91,7.95532124352332,3.88554404145078
"4061",2021,7,7,21,"Still Water","No Ablation","Dark",196,"5",1333.163,224.827,6.90758031088083,1.1649067357513
"4062",2021,7,7,21,"Still Water","No Ablation","Dark",196,"6",801.765,368.476,4.15422279792746,1.90920207253886
"4063",2021,7,7,21,"Still Water","No Ablation","Dark",196,"7",1406.305,387.71,7.28655440414508,2.00886010362694
"4064",2021,7,7,21,"Still Water","No Ablation","Dark",196,"8",1221.036,356.614,6.32661139896373,1.84774093264249
"4065",2021,7,7,21,"Still Water","No Ablation","Dark",197,"1",363.008,111.625,1.88087046632124,0.578367875647668
"4066",2021,7,7,21,"Still Water","No Ablation","Dark",197,"2",NA,NA,NA,NA
"4067",2021,7,7,21,"Still Water","No Ablation","Dark",197,"3",1240.759,219.98,6.42880310880829,1.13979274611399
"4068",2021,7,7,21,"Still Water","No Ablation","Dark",197,"4",1531.513,749.91,7.93530051813471,3.88554404145078
"4069",2021,7,7,21,"Still Water","No Ablation","Dark",197,"5",1338.25,227.344,6.9339378238342,1.1779481865285
"4070",2021,7,7,21,"Still Water","No Ablation","Dark",197,"6",810.939,367.853,4.20175647668394,1.90597409326425
"4071",2021,7,7,21,"Still Water","No Ablation","Dark",197,"7",1412.398,385.663,7.31812435233161,1.99825388601036
"4072",2021,7,7,21,"Still Water","No Ablation","Dark",197,"8",1226.035,357.323,6.35251295336788,1.85141450777202
"4073",2021,7,7,21,"Still Water","No Ablation","Dark",198,"1",366.451,111.625,1.89870984455959,0.578367875647668
"4074",2021,7,7,21,"Still Water","No Ablation","Dark",198,"2",NA,NA,NA,NA
"4075",2021,7,7,21,"Still Water","No Ablation","Dark",198,"3",1242.868,232.976,6.43973056994819,1.20712953367876
"4076",2021,7,7,21,"Still Water","No Ablation","Dark",198,"4",1524.817,749.91,7.90060621761658,3.88554404145078
"4077",2021,7,7,21,"Still Water","No Ablation","Dark",198,"5",1342.257,233.158,6.95469948186529,1.2080725388601
"4078",2021,7,7,21,"Still Water","No Ablation","Dark",198,"6",815.535,367.853,4.22556994818653,1.90597409326425
"4079",2021,7,7,21,"Still Water","No Ablation","Dark",198,"7",1417.483,384.974,7.34447150259067,1.99468393782383
"4080",2021,7,7,21,"Still Water","No Ablation","Dark",198,"8",1232.506,359.32,6.3860414507772,1.86176165803109
"4081",2021,7,7,21,"Still Water","No Ablation","Dark",199,"1",368.291,111.625,1.90824352331606,0.578367875647668
"4082",2021,7,7,21,"Still Water","No Ablation","Dark",199,"2",618.102,192.552,3.20260103626943,0.997678756476684
"4083",2021,7,7,21,"Still Water","No Ablation","Dark",199,"3",1244.99,240.115,6.45072538860104,1.24411917098446
"4084",2021,7,7,21,"Still Water","No Ablation","Dark",199,"4",1515.421,745.831,7.85192227979275,3.86440932642487
"4085",2021,7,7,21,"Still Water","No Ablation","Dark",199,"5",1344.449,240.211,6.96605699481865,1.24461658031088
"4086",2021,7,7,21,"Still Water","No Ablation","Dark",199,"6",821.323,368.476,4.25555958549223,1.90920207253886
"4087",2021,7,7,21,"Still Water","No Ablation","Dark",199,"7",1419.624,383.154,7.35556476683938,1.98525388601036
"4088",2021,7,7,21,"Still Water","No Ablation","Dark",199,"8",1237.627,360.093,6.41257512953368,1.86576683937824
"4089",2021,7,7,21,"Still Water","No Ablation","Dark",200,"1",372.301,112.665,1.9290207253886,0.583756476683938
"4090",2021,7,7,21,"Still Water","No Ablation","Dark",200,"2",618.102,191.609,3.20260103626943,0.99279274611399
"4091",2021,7,7,21,"Still Water","No Ablation","Dark",200,"3",1251.8,253.092,6.4860103626943,1.31135751295337
"4092",2021,7,7,21,"Still Water","No Ablation","Dark",200,"4",1507.067,736.759,7.80863730569948,3.81740414507772
"4093",2021,7,7,21,"Still Water","No Ablation","Dark",200,"5",1345.91,248.064,6.97362694300518,1.28530569948187
"4094",2021,7,7,21,"Still Water","No Ablation","Dark",200,"6",828.566,368.6,4.29308808290155,1.90984455958549
"4095",2021,7,7,21,"Still Water","No Ablation","Dark",200,"7",1422.622,382.728,7.37109844559586,1.98304663212435
"4096",2021,7,7,21,"Still Water","No Ablation","Dark",200,"8",1241.347,363.938,6.43184974093264,1.88568911917098
"4097",2021,7,7,21,"Still Water","No Ablation","Dark",201,"1",382.748,112.665,1.98315025906736,0.583756476683938
"4098",2021,7,7,21,"Still Water","No Ablation","Dark",201,"2",618.102,191.411,3.20260103626943,0.991766839378238
"4099",2021,7,7,21,"Still Water","No Ablation","Dark",201,"3",1256.522,256.667,6.51047668393782,1.32988082901554
"4100",2021,7,7,21,"Still Water","No Ablation","Dark",201,"4",1500.255,729.185,7.77334196891192,3.77816062176166
"4101",2021,7,7,21,"Still Water","No Ablation","Dark",201,"5",1348.374,254.773,6.98639378238342,1.32006735751295
"4102",2021,7,7,21,"Still Water","No Ablation","Dark",201,"6",833.14,369.244,4.31678756476684,1.91318134715026
"4103",2021,7,7,21,"Still Water","No Ablation","Dark",201,"7",1427.681,382.609,7.39731088082902,1.98243005181347
"4104",2021,7,7,21,"Still Water","No Ablation","Dark",201,"8",1246.427,364.911,6.45817098445596,1.89073056994819
"4105",2021,7,7,21,"Still Water","No Ablation","Dark",202,"1",390.23,112.665,2.0219170984456,0.583756476683938
"4106",2021,7,7,21,"Still Water","No Ablation","Dark",202,"2",618.699,191.609,3.20569430051813,0.99279274611399
"4107",2021,7,7,21,"Still Water","No Ablation","Dark",202,"3",1261.082,257.601,6.53410362694301,1.33472020725389
"4108",2021,7,7,21,"Still Water","No Ablation","Dark",202,"4",1491.239,722.38,7.72662694300518,3.74290155440415
"4109",2021,7,7,21,"Still Water","No Ablation","Dark",202,"5",1348.72,261.411,6.98818652849741,1.35446113989637
"4110",2021,7,7,21,"Still Water","No Ablation","Dark",202,"6",839.445,370.846,4.34945595854922,1.92148186528497
"4111",2021,7,7,21,"Still Water","No Ablation","Dark",202,"7",1429.209,381.01,7.40522797927461,1.97414507772021
"4112",2021,7,7,21,"Still Water","No Ablation","Dark",202,"8",1252.804,366.992,6.49121243523316,1.90151295336788
"4113",2021,7,7,21,"Still Water","No Ablation","Dark",203,"1",399.206,108.738,2.06842487046632,0.563409326424871
"4114",2021,7,7,21,"Still Water","No Ablation","Dark",203,"2",618.932,191.17,3.20690155440415,0.990518134715026
"4115",2021,7,7,21,"Still Water","No Ablation","Dark",203,"3",1269.539,264.348,6.57792227979275,1.36967875647668
"4116",2021,7,7,21,"Still Water","No Ablation","Dark",203,"4",1486.989,716.712,7.70460621761658,3.71353367875648
"4117",2021,7,7,21,"Still Water","No Ablation","Dark",203,"5",1350.047,263.332,6.9950621761658,1.36441450777202
"4118",2021,7,7,21,"Still Water","No Ablation","Dark",203,"6",848.313,372.474,4.39540414507772,1.9299170984456
"4119",2021,7,7,21,"Still Water","No Ablation","Dark",203,"7",1432.579,380.62,7.42268911917098,1.97212435233161
"4120",2021,7,7,21,"Still Water","No Ablation","Dark",203,"8",1258.142,367.409,6.51887046632124,1.90367357512953
"4121",2021,7,7,21,"Still Water","No Ablation","Dark",204,"1",404.492,108.566,2.09581347150259,0.562518134715026
"4122",2021,7,7,21,"Still Water","No Ablation","Dark",204,"2",620.728,190.509,3.21620725388601,0.987093264248705
"4123",2021,7,7,21,"Still Water","No Ablation","Dark",204,"3",1275.725,267.788,6.60997409326425,1.38750259067358
"4124",2021,7,7,21,"Still Water","No Ablation","Dark",204,"4",1479.473,711.457,7.66566321243523,3.68630569948187
"4125",2021,7,7,21,"Still Water","No Ablation","Dark",204,"5",1352.005,269.69,7.00520725388601,1.39735751295337
"4126",2021,7,7,21,"Still Water","No Ablation","Dark",204,"6",851.455,373.031,4.41168393782383,1.93280310880829
"4127",2021,7,7,21,"Still Water","No Ablation","Dark",204,"7",1435.203,378.167,7.43628497409326,1.95941450777202
"4128",2021,7,7,21,"Still Water","No Ablation","Dark",204,"8",1262.82,367.913,6.54310880829015,1.90628497409326
"4129",2021,7,7,21,"Still Water","No Ablation","Dark",205,"1",409.172,108.566,2.1200621761658,0.562518134715026
"4130",2021,7,7,21,"Still Water","No Ablation","Dark",205,"2",621.502,190.432,3.22021761658031,0.986694300518135
"4131",2021,7,7,21,"Still Water","No Ablation","Dark",205,"3",1284.061,275.188,6.65316580310881,1.42584455958549
"4132",2021,7,7,21,"Still Water","No Ablation","Dark",205,"4",1473.681,709.694,7.63565284974093,3.67717098445596
"4133",2021,7,7,21,"Still Water","No Ablation","Dark",205,"5",1354.031,272.789,7.01570466321243,1.41341450777202
"4134",2021,7,7,21,"Still Water","No Ablation","Dark",205,"6",859.918,373.615,4.45553367875648,1.93582901554404
"4135",2021,7,7,21,"Still Water","No Ablation","Dark",205,"7",1439.724,377.525,7.45970984455959,1.95608808290155
"4136",2021,7,7,21,"Still Water","No Ablation","Dark",205,"8",1267.322,367.913,6.56643523316062,1.90628497409326
"4137",2021,7,7,21,"Still Water","No Ablation","Dark",206,"1",413.948,108.566,2.14480829015544,0.562518134715026
"4138",2021,7,7,21,"Still Water","No Ablation","Dark",206,"2",621.511,190.421,3.22026424870466,0.986637305699482
"4139",2021,7,7,21,"Still Water","No Ablation","Dark",206,"3",1287.119,280.073,6.6690103626943,1.45115544041451
"4140",2021,7,7,21,"Still Water","No Ablation","Dark",206,"4",1469.856,705.108,7.61583419689119,3.65340932642487
"4141",2021,7,7,21,"Still Water","No Ablation","Dark",206,"5",1358.674,276.996,7.03976165803109,1.43521243523316
"4142",2021,7,7,21,"Still Water","No Ablation","Dark",206,"6",864.169,374.16,4.47755958549223,1.93865284974093
"4143",2021,7,7,21,"Still Water","No Ablation","Dark",206,"7",1443.837,376.942,7.4810207253886,1.95306735751295
"4144",2021,7,7,21,"Still Water","No Ablation","Dark",206,"8",1273.401,367.913,6.59793264248705,1.90628497409326
"4145",2021,7,7,21,"Still Water","No Ablation","Dark",207,"1",420.932,110.159,2.18099481865285,0.570772020725389
"4146",2021,7,7,21,"Still Water","No Ablation","Dark",207,"2",621.652,190.421,3.22099481865285,0.986637305699482
"4147",2021,7,7,21,"Still Water","No Ablation","Dark",207,"3",1298.265,288.07,6.72676165803109,1.49259067357513
"4148",2021,7,7,21,"Still Water","No Ablation","Dark",207,"4",1458.82,704.916,7.55865284974093,3.65241450777202
"4149",2021,7,7,21,"Still Water","No Ablation","Dark",207,"5",1360.546,280.101,7.04946113989637,1.45130051813471
"4150",2021,7,7,21,"Still Water","No Ablation","Dark",207,"6",870.935,374.26,4.51261658031088,1.93917098445596
"4151",2021,7,7,21,"Still Water","No Ablation","Dark",207,"7",1447.339,376.304,7.49916580310881,1.94976165803109
"4152",2021,7,7,21,"Still Water","No Ablation","Dark",207,"8",1278.238,367.913,6.62299481865285,1.90628497409326
"4153",2021,7,7,21,"Still Water","No Ablation","Dark",208,"1",425.183,110.159,2.2030207253886,0.570772020725389
"4154",2021,7,7,21,"Still Water","No Ablation","Dark",208,"2",621.691,190.432,3.22119689119171,0.986694300518135
"4155",2021,7,7,21,"Still Water","No Ablation","Dark",208,"3",1306.193,291.61,6.76783937823834,1.51093264248705
"4156",2021,7,7,21,"Still Water","No Ablation","Dark",208,"4",1456.31,702.584,7.54564766839378,3.64033160621762
"4157",2021,7,7,21,"Still Water","No Ablation","Dark",208,"5",1360.546,280.101,7.04946113989637,1.45130051813471
"4158",2021,7,7,21,"Still Water","No Ablation","Dark",208,"6",877.878,374.26,4.54859067357513,1.93917098445596
"4159",2021,7,7,21,"Still Water","No Ablation","Dark",208,"7",1448.946,375.627,7.50749222797927,1.94625388601036
"4160",2021,7,7,21,"Still Water","No Ablation","Dark",208,"8",1280.593,367.913,6.63519689119171,1.90628497409326
"4161",2021,7,7,21,"Still Water","No Ablation","Dark",209,"1",429.972,110.159,2.22783419689119,0.570772020725389
"4162",2021,7,7,21,"Still Water","No Ablation","Dark",209,"2",623.993,190.494,3.23312435233161,0.987015544041451
