,Year,Month,Day,Trial,Ablation,Darkness,Flow,Fish,Tailbeat_Num,X_Distance,Y_Distance,Distance,Angle,Heading_Diff,Fish1_Speed,Fish2_Speed,Speed_Diff,Sync
2,2022,06,10,08,N,N,0,individual5xindividual3,2,4.243640451298639,-0.44008106973407246,4.266398437539139,-5.852833666862192,140.17675874596878,1.1683248915672186,1.7409510666125827,-0.5726261750453636,0.443723422829092
3,2022,06,10,08,N,N,0,individual5xindividual3,3,4.715076189584682,-1.031803003149394,4.826651107227092,-12.284237289757957,120.35794866353245,0.9908503251530074,2.109077975194561,-1.118227650041554,0.4488505126040968
4,2022,06,10,08,N,N,0,individual5xindividual3,4,4.965139172140246,-1.4685084142963212,5.17775279069797,-16.476101435614417,86.49908817348917,1.5708057430950908,1.5280106720441136,0.04279507105097724,0.38836515302508356
5,2022,06,10,08,N,N,0,individual5xindividual3,5,5.323615580512744,-1.696153152336826,5.587290789395178,-17.66127010655481,62.2198380151758,1.2899156736895272,1.5909531477931906,-0.3010374741036632,0.5517008401774683
6,2022,06,10,08,N,N,0,individual5xindividual3,6,5.645390177930379,-1.9705082061409724,5.979409072102502,-19.2359839803859,61.80141924323882,1.2787006808150818,1.3388029191932755,-0.06010223837819374,0.6456998420266612
7,2022,06,10,08,N,N,0,individual5xindividual3,7,6.042641828259753,-2.210662927099623,6.434325981941469,-20.094391684168215,71.64600952611298,1.1784702841991719,1.5118553868216027,-0.333385102622431,0.4990671323920333
8,2022,06,10,08,N,N,0,individual5xindividual3,8,6.587106189254457,-2.13426042467819,6.924235373589051,-17.962071352406618,104.93200797734903,1.5577599102815356,0.573434695559564,0.9843252147219715,0.3754729645072668
9,2022,06,10,08,N,N,0,individual5xindividual3,9,7.2392052909740805,-1.9058770147760007,7.485884078739037,-14.779551409005435,106.75964489371819,2.034528455052379,1.128750297321479,0.9057781577309001,0.3792234124017984
10,2022,06,10,08,N,N,0,individual5xindividual3,10,7.916181678241431,-1.9379739295828402,8.149949405650815,-13.763111506311771,97.51885474654604,2.9782959579605173,1.3700689028654283,1.6082270550950888,0.22716313410079877
0,2022,06,10,08,N,N,0,individual3xindividual6,0,-5.773162816830216,-2.9709097282549064,6.492743143161497,-152.76705104448635,112.98518426498896,1.4050470162914048,1.1026722450229094,0.30237477126849527,0.3984948882814436
1,2022,06,10,08,N,N,0,individual3xindividual6,1,-5.823681301078453,-2.7718675674259545,6.44969097770418,-154.57017247235257,44.07504559280118,2.207244139913841,1.6297310765659054,0.5775130633479358,0.5986094120542076
2,2022,06,10,08,N,N,0,individual3xindividual6,2,-5.929816219765709,-2.344605961059204,6.376511390472916,-158.38640810854386,15.080545011777328,1.7409510666125827,1.347871693548478,0.3930793730641046,0.5152571880002325
3,2022,06,10,08,N,N,0,individual3xindividual6,3,-6.037308725440798,-1.781129748092414,6.294562719190536,-163.5966229496621,24.47845917085749,2.109077975194561,1.3100915506936892,0.798986424500872,0.328185724452907
4,2022,06,10,08,N,N,0,individual3xindividual6,4,-6.0670578964146005,-1.2303655877697197,6.190556598401689,-168.53437793779094,22.20478182084691,1.5280106720441136,1.8609192887342048,-0.3329086166900912,0.41254892199936216
5,2022,06,10,08,N,N,0,individual3xindividual6,5,-5.912464625574699,-0.7602224981944113,5.961138833766004,-172.6564013380688,18.886271620699407,1.5909531477931906,1.3469701799561289,0.24398296783706175,0.45039476240607984
6,2022,06,10,08,N,N,0,individual3xindividual6,6,-6.29275764026335,-0.2343440787942396,6.297119648407412,-83.09750040113518,38.05834928997635,1.3388029191932755,1.5550880529898685,-0.216285133796593,0.37572468896873196
7,2022,06,10,08,N,N,0,individual3xindividual6,7,-6.6424795316681085,0.1683068755279616,6.644611465915803,178.5538793666438,48.59523197518178,1.5118553868216027,1.6672269270975466,-0.1553715402759441,0.2045480663346756
8,2022,06,10,08,N,N,0,individual3xindividual6,8,-6.651115207344432,0.20382084156012453,6.654237479743464,178.24498884233302,33.4607806899582,0.573434695559564,1.4553773519641724,-0.8819426564046083,0.22053521067472512
9,2022,06,10,08,N,N,0,individual3xindividual6,9,-6.883513372341684,0.20338987543435327,6.886517537089119,178.3076178334912,48.97775207611716,1.128750297321479,1.61781269794626,-0.4890624006247812,0.3226139230858402
0,2022,06,10,08,N,N,0,individual3xindividual7,0,-0.40826985255424225,-3.1917226940661645,3.2177287064514366,-97.27327352340917,93.57851353759749,1.4050470162914048,0.2221368927617568,1.1829101235296478,0.765582490427828
1,2022,06,10,08,N,N,0,individual3xindividual7,1,-0.8230407565043802,-2.892002703872402,3.006838160937929,-106.1066228479413,75.02490496427356,2.207244139913841,1.0828284665331307,1.1244156733807105,0.8660450969370148
2,2022,06,10,08,N,N,0,individual3xindividual7,2,-1.4277430051414004,-2.288434026805003,2.6972913049519067,-121.96959549478078,75.08421421483986,1.7409510666125827,0.331638237780796,1.4093128288317867,0.72655446393864
3,2022,06,10,08,N,N,0,individual3xindividual7,3,-1.533432901474511,-1.8178620100476484,2.37824278636539,-130.21801639259215,56.34227396750523,2.109077975194561,0.8011467593944818,1.3079312158000793,0.4243247591088283
4,2022,06,10,08,N,N,0,individual3xindividual7,4,-1.4126935448606237,-1.4529057261662295,2.0264841723580016,-134.23876883521257,17.884312573802024,1.5280106720441136,0.6123044296533652,0.9157062423907484,0.5921924828903538
5,2022,06,10,08,N,N,0,individual3xindividual7,5,-1.1864352136533398,-1.0534874422204958,1.5866519174390232,-138.37707472792133,12.333206248332164,1.5909531477931906,1.5329875951816736,0.057965552611517035,0.6582561469650263
6,2022,06,10,08,N,N,0,individual3xindividual7,6,-0.7917824176406548,-0.5839911659309382,0.98385216306631,-144.53013359762457,40.27603263723978,1.3388029191932755,1.2166896302760961,0.12211328891717935,0.768686450359026
7,2022,06,10,08,N,N,0,individual3xindividual7,7,-0.5941114256614102,0.02399774972183815,0.5945958947832934,44.89438064840718,56.40467130415736,1.5118553868216027,0.6040281672167706,0.9078272196048323,1.0
8,2022,06,10,08,N,N,0,individual3xindividual7,8,-0.7434080033917371,0.10356450763553635,0.7505871480039343,96.08704287794033,30.11220130483653,0.573434695559564,0.9857869023285776,-0.4123522067690137,
9,2022,06,10,08,N,N,0,individual3xindividual7,9,-0.9524968971437611,-0.13191198593984355,0.9615878072766345,-172.2542786465449,15.806978805239298,1.128750297321479,0.8047361145617781,0.3240141827597008,
0,2022,06,10,08,N,N,0,individual3xindividual8,0,-4.724231396444428,-1.3272594392608483,4.90713561115426,-164.29015489263068,2.1243523490696803,1.4050470162914048,0.5211301206449249,0.8839168956464798,0.3473318111489539
1,2022,06,10,08,N,N,0,individual3xindividual8,1,-5.286262572543121,-1.081267445036069,5.395712304558597,-168.40333757623105,21.92599208224195,2.207244139913841,0.5992121353565153,1.608032004557326,0.44377714307269334
2,2022,06,10,08,N,N,0,individual3xindividual8,2,-5.831307042155437,-0.6103931236631185,5.863166515229361,-173.9982842045399,44.36425070174039,1.7409510666125827,0.5140166700130018,1.2269343965995807,0.652501831933873
3,2022,06,10,08,N,N,0,individual3xindividual8,3,-6.015609404161057,-0.02479507034339208,6.015660503963325,-9.234823521472968,65.43208367576031,2.109077975194561,0.2326800711709287,1.8763979040236325,0.9510795621767825
4,2022,06,10,08,N,N,0,individual3xindividual8,4,-6.026297031191412,0.5609774832703419,6.052350918848208,174.68643295698865,86.5185593627928,1.5280106720441136,0.2519938001760478,1.2760168718680658,0.8626879747925836
5,2022,06,10,08,N,N,0,individual3xindividual8,5,-6.109695630142466,1.021262279933891,6.1944618279070625,170.517512360067,88.1382902769606,1.5909531477931906,1.1121334915811711,0.4788196562120196,0.5115355767936777
6,2022,06,10,08,N,N,0,individual3xindividual8,6,-6.21286729781934,1.1013889775667591,6.309736740959843,169.9470881121122,54.962242388911335,1.3388029191932755,1.266625639175468,0.07217728001780756,0.29972161008970194
7,2022,06,10,08,N,N,0,individual3xindividual8,7,-6.017326835588633,1.238137111242506,6.14338715632761,168.35699255031,59.51722226656311,1.5118553868216027,2.090332262461566,-0.5784768756399629,0.26283093819672226
8,2022,06,10,08,N,N,0,individual3xindividual8,8,-5.63251547999365,1.3311012586391295,5.787664571579694,166.69329303946503,50.34733292319386,0.573434695559564,1.4219152758856943,-0.8484805803261305,0.32993784815727784
9,2022,06,10,08,N,N,0,individual3xindividual8,9,-5.494251451994244,1.3419100821489593,5.65575120442138,166.27316614466244,50.84724767144382,1.128750297321479,0.5281259432569796,0.6006243540644993,0.4363127751765089
0,2022,06,10,08,N,N,0,individual5xindividual4,0,-1.7896339368651148,-2.761092232526535,3.2903525562616682,-122.8911192624279,171.37167919770425,1.8909210687632083,0.8001261078258225,1.0907949609373861,0.4627957784782457
1,2022,06,10,08,N,N,0,individual5xindividual4,1,-1.3366357674870466,-2.7740013927733305,3.079233492613716,-115.63294505658051,115.22809516482101,1.5702174769617179,0.9228085472022984,0.6474089297594194,0.4779221978079405
2,2022,06,10,08,N,N,0,individual5xindividual4,2,-0.8252195135136863,-2.8168149042558634,2.9352058616597465,-106.32565081728994,115.82251730059694,1.1683248915672186,0.9035482642250552,0.2647766273421638,0.5475474933292268
3,2022,06,10,08,N,N,0,individual5xindividual4,3,-0.28057120650608475,-2.84418389138585,2.857989189961893,-95.62006637477396,120.80916957777693,0.9908503251530074,1.3788340672895278,-0.3879837421365206,0.4886198085092157
4,2022,06,10,08,N,N,0,individual5xindividual4,4,-0.06174071400114194,-2.7171583755613837,2.717859737670204,-91.392713242974,99.914361840734,1.5708057430950908,1.5962104051189392,-0.025404662023848272,0.9990904926895325
5,2022,06,10,08,N,N,0,individual5xindividual4,5,0.190211046154895,-2.483732275004474,2.491005069440494,-85.57138584473122,49.56211137630118,1.2899156736895272,0.9237999820097054,0.366115691679822,0.840183111783882
6,2022,06,10,08,N,N,0,individual5xindividual4,6,0.6642190243003477,-2.30203218358656,2.3959422126818524,-73.86500925484616,80.5369734867852,1.2787006808150818,0.702836436946769,0.5758642438683127,0.6019620676153918
7,2022,06,10,08,N,N,0,individual5xindividual4,7,0.9739330781718708,-2.1363232406895003,2.347854899576936,-65.51373657576642,75.589148512442,1.1784702841991719,0.35165660960142975,0.8268136745977419,0.5748423989084636
8,2022,06,10,08,N,N,0,individual5xindividual4,8,1.2854790855305769,-1.9612730061094412,2.345004964564061,-56.90046631405623,74.59602763355235,1.5577599102815356,1.636489343902248,-0.07872943362071264,0.7454903683740168
9,2022,06,10,08,N,N,0,individual5xindividual4,9,2.017429290430273,-1.7612020899822318,2.6780316920536578,-41.16713419012842,96.58351882004544,2.034528455052379,1.2928332048849387,0.7416952501674403,0.3156748768478839
10,2022,06,10,08,N,N,0,individual5xindividual4,10,2.5113165537863034,-1.713252146366932,3.040056537361109,-34.42532524095255,72.59241183705608,2.9782959579605173,1.0253133897881037,1.952982568172414,0.09401857597847475
0,2022,06,10,08,N,N,0,individual6xindividual4,0,1.5161889468677565,-0.09538797920004431,1.5191865550944772,-3.663548120652743,55.118864577167265,1.1026722450229094,0.8001261078258225,0.30254613719708706,0.2423089555322868
1,2022,06,10,08,N,N,0,individual6xindividual4,1,1.0601638198906633,-0.056977816358846634,1.0616938337214665,-3.10176628673254,17.81213889787778,1.6297310765659054,0.9228085472022984,0.706922529363607,0.21090982713411935
2,2022,06,10,08,N,N,0,individual6xindividual4,2,0.8609562549533849,-0.0321278734625865,0.8615554962952682,-2.150405593180698,18.761880000023755,1.347871693548478,0.9035482642250552,0.44432342932342267,0.419139105405381
3,2022,06,10,08,N,N,0,individual6xindividual4,3,1.0416613293500305,-0.0312511401440423,1.0421300105186375,-1.7064968308718091,19.068341834678748,1.3100915506936892,1.3788340672895278,-0.06874251659583878,0.419139105405381
4,2022,06,10,08,N,N,0,individual6xindividual4,4,1.0401780102732137,-0.018284373495342756,1.0403387003135367,-1.169218801052785,30.15233945405871,1.8609192887342048,1.5962104051189392,0.2647088836152656,0.4588687144475655
5,2022,06,10,08,N,N,0,individual6xindividual4,5,0.7790600912168495,-0.027356624473236807,0.7795402559389576,-1.8560382611576085,36.07838314963097,1.3469701799561289,0.9237999820097054,0.42317019794642347,0.46354278609958716
6,2022,06,10,08,N,N,0,individual6xindividual4,6,1.3115864866333176,-0.09717989865134774,1.315181753455018,-4.075105154778222,56.85052791689798,1.5550880529898685,0.702836436946769,0.8522516160430993,0.45555448688755334
7,2022,06,10,08,N,N,0,individual6xindividual4,7,1.5737707815802258,-0.09396718911783944,1.5765735966285692,-3.480836732112875,52.530355421441676,1.6672269270975466,0.35165660960142975,1.3155703174961173,0.4483650175967228
8,2022,06,10,08,N,N,0,individual6xindividual4,8,1.3494881036205515,-0.030833422991375786,1.3498403023271892,-1.2533729405974368,19.004326356627267,1.4553773519641724,1.636489343902248,-0.1811119919380758,0.47128963577716165
0,2022,06,10,08,N,N,0,individual4xindividual7,0,3.8487040174082185,-0.12542498661121362,3.8507472055278553,-1.8664229236715302,35.735222635333905,0.8001261078258225,0.2221368927617568,0.5779892150640656,0.2930678964464269
1,2022,06,10,08,N,N,0,individual4xindividual7,1,3.940476724683409,-0.06315732008760036,3.940982829809378,-0.8822204635096598,19.647637861738406,0.9228085472022984,1.0828284665331307,-0.16001991933083226,0.2930678964464269
2,2022,06,10,08,N,N,0,individual4xindividual7,2,3.641116959670925,0.08829980771678782,3.642187470469644,1.3983897804837377,50.693477803172016,0.9035482642250552,0.331638237780796,0.571910026444259,0.5515498047821312
3,2022,06,10,08,N,N,0,individual4xindividual7,3,3.4622144946162563,-0.005481121811191886,3.4622188332667836,-0.09732053325495371,56.76948602575294,1.3788340672895278,0.8011467593944818,0.5776873078950461,0.8387519251551362
4,2022,06,10,08,N,N,0,individual4xindividual7,4,3.614186341280764,-0.20425576490116662,3.619953497905159,-3.197195427205883,33.72740578633631,1.5962104051189392,0.6123044296533652,0.9839059754655741,0.8387519251551362
5,2022,06,10,08,N,N,0,individual4xindividual7,5,3.9469693207045102,-0.2659083195528478,3.95591633543861,-3.8612813802675854,15.802359100759507,0.9237999820097054,1.5329875951816736,-0.6091876131719681,0.8387519251551362
6,2022,06,10,08,N,N,0,individual4xindividual7,6,4.189388735989378,-0.25246718848535077,4.196989118701212,-3.4708495057689928,21.512158987735166,0.702836436946769,1.2166896302760961,-0.513853193329327,0.9660530368747654
7,2022,06,10,08,N,N,0,individual4xindividual7,7,4.4745973244264725,-0.05034193668828402,4.474880504142438,-0.6465323943356057,52.46532312906852,0.35165660960142975,0.6040281672167706,-0.25237155761534086,1.0
0,2022,06,10,08,N,N,0,individual4xindividual8,0,-0.46725752648196756,1.7390382681941023,1.8007175498388384,105.0192357613945,55.845746777115,0.8001261078258225,0.5211301206449249,0.2789959871808974,0.18246353289803294
1,2022,06,10,08,N,N,0,individual4xindividual8,1,-0.5227450913553312,1.7475779387487325,1.8240863692647238,106.54335255316926,77.00117055203759,0.9228085472022984,0.5992121353565153,0.3235964118457831,0.1560358193323385
2,2022,06,10,08,N,N,0,individual4xindividual8,2,-0.7624470773431109,1.7663407108586722,1.923872410682624,113.31235836635652,68.7320359454597,0.9035482642250552,0.5140166700130018,0.3895315942120532,0.16778103708945954
3,2022,06,10,08,N,N,0,individual4xindividual8,3,-1.019962008070289,1.7875858178930644,2.058102415877109,119.6157211241831,64.98860390007748,1.3788340672895278,0.2326800711709287,1.1461539961185991,0.20505784385634446
4,2022,06,10,08,N,N,0,individual4xindividual8,4,-0.9994171450500239,1.8096274445354046,2.0672653718948806,118.74615877620653,73.71771042387836,1.5962104051189392,0.2519938001760478,1.3442166049428912,0.33426618953382853
5,2022,06,10,08,N,N,0,individual4xindividual8,5,-0.976291095784616,1.8088414026015394,2.0554930122658726,118.28546578012693,101.01362990271545,0.9237999820097054,1.1121334915811711,-0.18833350957146566,0.33426618953382853
6,2022,06,10,08,N,N,0,individual4xindividual8,6,-1.2316961441893064,1.4329129550123463,1.8895276997845305,130.74618971460822,36.22598274596095,0.702836436946769,1.266625639175468,-0.5637892022286988,0.4470789520516964
7,2022,06,10,08,N,N,0,individual4xindividual8,7,-0.94861808550075,1.163797424832384,1.5014328883388683,128.96372354727103,55.57633593999354,0.35165660960142975,2.090332262461566,-1.738675652860136,0.47716235538979446
0,2022,06,10,08,N,N,0,individual6xindividual5,0,3.305822883732871,2.665704253326491,4.246698023737367,38.97931942864881,119.62075383980186,1.1026722450229094,1.8909210687632083,-0.788248823740299,0.2224010332769441
1,2022,06,10,08,N,N,0,individual6xindividual5,1,2.39679958737771,2.7170235764144848,3.623101623864023,48.76911259290471,127.68254616979057,1.6297310765659054,1.5702174769617179,0.0595135996041877,0.2777794612650716
2,2022,06,10,08,N,N,0,individual6xindividual5,2,1.6861757684670713,2.7846870307932767,3.2554063619821405,58.815708314224345,133.4484835305811,1.347871693548478,1.1683248915672186,0.17954680198125908,0.3297251164404786
3,2022,06,10,08,N,N,0,individual6xindividual5,3,1.3222325358561153,2.8129327512418083,3.108197152994852,64.92220374559153,101.65956503762811,1.3100915506936892,0.9908503251530074,0.3192412255406818,0.3297251164404786
